,Tesla,Nio,Rivian,Lucid Motors,Ford,General Motors,Interest Rate,CCI,Oil Prices,CPI
2022-01-25,306.1333312988281,23.790000915527344,59.61000061035156,35.459999084472656,16.587509155273438,50.707313537597656,0.3194951,113.8,85.6,6.73598572134309
2022-01-26,312.4700012207031,22.65999984741211,60.27000045776367,33.40999984741211,16.529401779174805,51.14697265625,0.3194951,113.8,87.35,6.73598572134309
2022-01-27,276.3666687011719,21.110000610351562,53.939998626708984,28.700000762939453,16.23052406311035,50.26765441894531,0.3194951,113.8,86.61,6.73598572134309
2022-01-28,282.1166687011719,20.899999618530273,57.119998931884766,27.149999618530273,16.305625915527344,49.0854606628418,0.3194951,113.8,86.82,6.73598572134309
2022-01-31,312.239990234375,24.510000228881836,65.73999786376953,29.389999389648438,16.939823150634766,51.51823425292969,0.3194951,113.8,88.15,6.73598572134309
2022-02-01,310.4166564941406,24.84000015258789,69.62000274658203,29.959999084472656,17.240236282348633,52.82744216918945,0.44159289,110.5,88.2,6.375188165836019
2022-02-02,301.88665771484375,23.760000228881836,64.31999969482422,27.68000030517578,17.21520233154297,52.270545959472656,0.44159289,110.5,88.26,6.375188165836019
2022-02-03,297.0466613769531,23.1299991607666,60.36000061035156,26.950000762939453,16.59769058227539,51.889503479003906,0.44159289,110.5,90.27,6.375188165836019
2022-02-04,307.7733459472656,23.959999084472656,60.869998931884766,27.549999237060547,14.987156867980957,50.111331939697266,0.44159289,110.5,92.31,6.375188165836019
2022-02-07,302.4466552734375,23.989999771118164,58.36000061035156,26.969999313354492,14.928743362426758,49.54465866088867,0.44159289,110.5,91.32,6.375188165836019
2022-02-08,307.3333435058594,24.690000534057617,60.95000076293945,27.43000030517578,14.786882400512695,48.323387145996094,0.44159289,110.5,89.36,6.375188165836019
2022-02-09,310.6666564941406,26.100000381469727,64.52999877929688,28.829999923706055,15.312601089477539,49.55443572998047,0.44159289,110.5,89.66,6.375188165836019
2022-02-10,301.51666259765625,25.350000381469727,64.72000122070312,27.90999984741211,15.08729076385498,49.183162689208984,0.44159289,110.5,89.88,6.375188165836019
2022-02-11,286.6666564941406,24.100000381469727,58.849998474121094,25.84000015258789,14.645021438598633,47.70786666870117,0.44159289,110.5,93.1,6.375188165836019
2022-02-14,291.9200134277344,23.790000915527344,62.650001525878906,27.440000534057617,14.569918632507324,47.287742614746094,0.44159289,110.5,95.46,6.375188165836019
2022-02-15,307.4766540527344,25.790000915527344,66.29000091552734,28.8700008392334,15.08729076385498,48.5285530090332,0.44159289,110.5,92.07,6.375188165836019
2022-02-16,307.7966613769531,25.610000610351562,66.25,29.0,15.028881072998047,49.27109146118164,0.44159289,110.5,93.66,6.375188165836019
2022-02-17,292.1166687011719,24.719999313354492,64.73999786376953,28.110000610351562,14.636679649353027,47.698089599609375,0.44159289,110.5,91.416,6.375188165836019
2022-02-18,285.6600036621094,23.209999084472656,66.37000274658203,26.59000015258789,15.053915023803711,47.4831428527832,0.44159289,110.5,90.726,6.375188165836019
2022-02-22,273.84332275390625,21.770000457763672,62.38999938964844,25.510000228881836,14.428059577941895,45.69520950317383,0.44159289,110.5,91.998,6.375188165836019
2022-02-23,254.67999267578125,20.459999084472656,57.529998779296875,23.969999313354492,14.144338607788086,45.31415939331055,0.44159289,110.5,92.1,6.375188165836019
2022-02-24,266.92333984375,21.219999313354492,63.709999084472656,25.280000686645508,14.311232566833496,45.28485107421875,0.44159289,110.5,92.81,6.375188165836019
2022-02-25,269.9566650390625,20.940000534057617,63.43000030517578,26.350000381469727,14.878676414489746,46.34003448486328,0.44159289,110.5,91.59,6.375188165836019
2022-02-28,290.1433410644531,22.84000015258789,67.55999755859375,28.979999542236328,14.653367042541504,45.64635467529297,0.44159289,110.5,95.72,6.375188165836019
2022-03-01,288.1233215332031,21.8700008392334,61.90999984741211,24.989999771118164,13.935720443725586,43.49690628051758,0.34708992,107.2,103.41,6.22131864885611
2022-03-02,293.2966613769531,21.770000457763672,53.560001373291016,24.579999923706055,15.103984832763672,45.25554656982422,0.34708992,107.2,110.6,6.22131864885611
2022-03-03,279.7633361816406,19.8799991607666,50.90999984741211,22.6299991607666,14.686747550964355,43.8681755065918,0.34708992,107.2,107.67,6.22131864885611
2022-03-04,279.42999267578125,18.6299991607666,47.38999938964844,22.6299991607666,14.06088924407959,41.425628662109375,0.34708992,107.2,115.68,6.22131864885611
2022-03-07,268.1933288574219,18.1200008392334,42.43000030517578,23.170000076293945,13.326552391052246,38.91468811035156,0.34708992,107.2,119.4,6.22131864885611
2022-03-08,274.79998779296875,17.979999542236328,42.209999084472656,24.239999771118164,13.376623153686523,39.27618408203125,0.34708992,107.2,123.7,6.22131864885611
2022-03-09,286.3233337402344,20.170000076293945,43.95000076293945,25.260000228881836,13.660343170166016,41.30838394165039,0.34708992,107.2,108.7,6.22131864885611
2022-03-10,279.4333190917969,17.770000457763672,41.15999984741211,24.209999084472656,13.626964569091797,40.88826370239258,0.34708992,107.2,106.02,6.22131864885611
2022-03-11,265.1166687011719,16.06999969482422,38.04999923706055,22.920000076293945,13.384967803955078,40.55607223510742,0.34708992,107.2,109.33,6.22131864885611
2022-03-14,255.4566650390625,14.100000381469727,35.83000183105469,21.549999237060547,13.134622573852539,39.89170837402344,0.34708992,107.2,103.01,6.22131864885611
2022-03-15,267.2966613769531,14.930000305175781,37.0,21.979999542236328,13.401654243469238,41.161834716796875,0.34708992,107.2,96.44,6.22131864885611
2022-03-16,280.07666015625,18.75,41.58000183105469,23.6200008392334,13.835582733154297,42.84230422973633,0.34708992,107.2,95.04,6.22131864885611
2022-03-17,290.5333251953125,18.81999969482422,42.130001068115234,24.649999618530273,13.835582733154297,42.65666961669922,0.34708992,107.2,102.714,6.22131864885611
2022-03-18,301.7966613769531,20.860000610351562,45.599998474121094,25.670000076293945,14.069235801696777,43.79001235961914,0.34708992,107.2,104.056,6.22131864885611
2022-03-21,307.0533447265625,20.260000228881836,43.560001373291016,25.389999389648438,13.7521333694458,42.60782241821289,0.34708992,107.2,110.83,6.22131864885611
2022-03-22,331.32666015625,21.770000457763672,46.93000030517578,26.649999618530273,14.261163711547852,43.535987854003906,0.34708992,107.2,109.768,6.22131864885611
2022-03-23,333.03668212890625,21.8700008392334,45.869998931884766,25.899999618530273,13.919029235839844,42.77390670776367,0.34708992,107.2,114.93,6.22131864885611
2022-03-24,337.97332763671875,21.979999542236328,48.65999984741211,26.25,14.04419994354248,43.330814361572266,0.34708992,107.2,112.34,6.22131864885611
2022-03-25,336.8800048828125,19.90999984741211,46.15999984741211,25.15999984741211,13.74378776550293,42.64690399169922,0.34708992,107.2,113.9,6.22131864885611
2022-03-28,363.9466552734375,21.209999084472656,45.97999954223633,25.3799991607666,13.910684585571289,43.20380401611328,0.34708992,107.2,105.96,6.22131864885611
2022-03-29,366.5233459472656,21.8799991607666,53.880001068115234,27.360000610351562,14.81191635131836,45.19691848754883,0.34708992,107.2,104.24,6.22131864885611
2022-03-30,364.663330078125,22.170000076293945,52.0099983215332,26.5,14.41136646270752,44.18082809448242,0.34708992,107.2,107.82,6.22131864885611
2022-03-31,359.20001220703125,21.049999237060547,50.2400016784668,25.399999618530273,14.110958099365234,42.73483657836914,0.34708992,107.2,100.28,6.22131864885611
2022-04-01,361.5299987792969,21.93000030517578,46.439998626708984,24.549999237060547,13.89399528503418,41.97275161743164,0.94940027,107.3,99.27,6.92388263628694
2022-04-04,381.8166809082031,23.850000381469727,46.529998779296875,25.209999084472656,13.902338981628418,42.18769454956055,0.94940027,107.3,103.28,6.92388263628694
2022-04-05,363.7533264160156,22.469999313354492,42.189998626708984,23.729999542236328,13.201383590698242,40.468143463134766,0.94940027,107.3,101.96,6.92388263628694
2022-04-06,348.586669921875,21.68000030517578,40.099998474121094,22.989999771118164,12.842558860778809,38.5922737121582,0.94940027,107.3,96.23,6.92388263628694
2022-04-07,352.4200134277344,20.360000610351562,39.97999954223633,22.31999969482422,12.483733177185059,37.830196380615234,0.94940027,107.3,96.03,6.92388263628694
2022-04-08,341.8299865722656,20.0,38.79999923706055,21.670000076293945,12.558837890625,38.44571304321289,0.94940027,107.3,98.26,6.92388263628694
2022-04-11,325.30999755859375,19.700000762939453,39.5,21.700000762939453,12.750764846801758,39.4031982421875,0.94940027,107.3,94.29,6.92388263628694
2022-04-12,328.98333740234375,19.459999084472656,38.150001525878906,21.290000915527344,12.817523002624512,39.1198616027832,0.94940027,107.3,100.6,6.92388263628694
2022-04-13,340.7900085449219,20.420000076293945,41.150001525878906,22.049999237060547,12.942694664001465,39.29572677612305,0.94940027,107.3,104.25,6.92388263628694
2022-04-14,328.3333435058594,19.649999618530273,40.59000015258789,21.010000228881836,12.9176607131958,39.20779037475586,0.94940027,107.3,106.836,6.92388263628694
2022-04-18,334.7633361816406,19.170000076293945,38.22999954223633,20.31999969482422,13.076210975646973,39.69630432128906,0.94940027,107.3,107.97,6.92388263628694
2022-04-19,342.7166748046875,19.8700008392334,39.150001525878906,21.40999984741211,13.47675895690918,41.11298370361328,0.94940027,107.3,102.254,6.92388263628694
2022-04-20,325.73333740234375,18.149999618530273,36.22999954223633,20.8700008392334,13.393310546875,40.761253356933594,0.94940027,107.3,102.302,6.92388263628694
